State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Event Type,Observation Count,Observation Percent,Completeness Indicator,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Primary Exceedance Count,Secondary Exceedance Count,Certification Indicator,Num Obs Below MDL,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,1st Max DateTime,2nd Max Value,2nd Max DateTime,3rd Max Value,3rd Max DateTime,4th Max Value,4th Max DateTime,1st Max Non Overlapping Value,1st NO Max DateTime,2nd Max Non Overlapping Value,2nd NO Max DateTime,99th Percentile,98th Percentile,95th Percentile,90th Percentile,75th Percentile,50th Percentile,10th Percentile,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
15,1,2016,88101,1,19.2039,-155.480183,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2017,Micrograms/cubic meter (LC),Events Inclucded,50,14,N,50,365,0,0,0.0,0.0,Certification not required,0,7.794,4.792783999999999,21.1,2017-01-06 00:00,19.1,2017-01-01 00:00,17.5,2017-01-03 00:00,15.5,2017-02-16 00:00,,,,,21.1,21.1,17.5,15.2,10.8,6.8,2.7,Pahala,96-3150 PIKAKE ST,Hawaii,Hawaii,Pahala,"Hilo, HI",2017-05-04
15,1,2020,88101,1,19.117561,-155.77813600000002,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2017,Micrograms/cubic meter (LC),Events Inclucded,53,15,N,53,365,0,0,0.0,0.0,Certification not required,0,17.381132,5.544264,25.5,2017-01-31 00:00,25.2,2017-01-19 00:00,24.7,2017-02-16 00:00,24.6,2017-02-01 00:00,,,,,25.5,25.2,24.7,23.9,20.8,18.0,9.0,HOVE,"ORCHID PARKWAY, HAWAIIAN OCEAN VIEW ESTATES",Hawaii,Hawaii,Hawaiian Ocean View,"Hilo, HI",2017-05-04
15,1,2020,88101,1,19.117561,-155.77813600000002,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2017,Micrograms/cubic meter (LC),Events Excluded,48,15,N,53,365,0,0,0.0,0.0,Certification not required,0,9.447917,2.333201,12.0,2017-01-09 00:00,12.0,2017-01-17 00:00,12.0,2017-02-21 00:00,12.0,2017-02-24 00:00,,,,,12.0,12.0,12.0,11.5,10.8,10.0,2.4,HOVE,"ORCHID PARKWAY, HAWAIIAN OCEAN VIEW ESTATES",Hawaii,Hawaii,Hawaiian Ocean View,"Hilo, HI",2017-05-04
15,1,2020,88101,1,19.117561,-155.77813600000002,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2017,Micrograms/cubic meter (LC),Concurred Events Excluded,53,15,N,53,365,0,0,0.0,0.0,Certification not required,0,17.381132,5.544264,25.5,2017-01-31 00:00,25.2,2017-01-19 00:00,24.7,2017-02-16 00:00,24.6,2017-02-01 00:00,,,,,25.5,25.2,24.7,23.9,20.8,18.0,9.0,HOVE,"ORCHID PARKWAY, HAWAIIAN OCEAN VIEW ESTATES",Hawaii,Hawaii,Hawaiian Ocean View,"Hilo, HI",2017-05-04
15,3,10,88101,1,21.323745000000002,-158.08861299999998,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2017,Micrograms/cubic meter (LC),No Events,1,0,N,1,365,0,0,0.0,0.0,Certification not required,0,5.2,0.0,5.2,2017-01-31 00:00,,,,,,,,,,,5.2,5.2,5.2,5.2,5.2,5.2,5.2,Kapolei,2052 LAUWILIWILI ST,Hawaii,Honolulu,,"Urban Honolulu, HI",2017-03-30
15,3,10,88101,2,21.323745000000002,-158.08861299999998,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2017,Micrograms/cubic meter (LC),No Events,28,23,N,28,122,0,2,0.0,0.0,Certification not required,0,5.846429,3.190203,15.2,2017-02-03 00:00,11.2,2017-01-10 00:00,10.6,2017-01-13 00:00,9.8,2017-03-14 00:00,,,,,15.2,15.2,11.2,10.6,7.6,5.2,2.5,Kapolei,2052 LAUWILIWILI ST,Hawaii,Honolulu,,"Urban Honolulu, HI",2017-05-24
15,3,1001,88101,3,21.307579999999998,-157.85542,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2017,Micrograms/cubic meter (LC),No Events,55,15,N,55,365,0,0,0.0,0.0,Certification not required,0,3.6945449999999997,3.8914160000000004,16.0,2017-02-04 00:00,13.8,2017-02-03 00:00,10.2,2017-01-11 00:00,10.0,2017-01-14 00:00,,,,,16.0,13.8,10.2,9.7,6.2,2.7,0.0,HONOLULU,"1250 PUNCHBOWL ST, HONOLULU",Hawaii,Honolulu,Honolulu,"Urban Honolulu, HI",2017-05-04
15,3,1004,88101,2,21.303382,-157.871171,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2017,Micrograms/cubic meter (LC),No Events,59,16,N,59,365,0,0,0.0,0.0,Certification not required,0,3.728814,3.623108,14.9,2017-02-04 00:00,14.0,2017-02-03 00:00,11.2,2017-01-12 00:00,10.1,2017-01-11 00:00,,,,,14.9,14.0,11.2,9.3,5.6,2.5,0.2,Sand Island,1039 SAND ISLAND PARKWAY,Hawaii,Honolulu,Honolulu,"Urban Honolulu, HI",2017-05-04
15,3,2004,88101,4,21.392833,-157.969126,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2017,Micrograms/cubic meter (LC),No Events,59,16,N,59,365,0,0,0.0,0.0,Certification not required,0,6.057627,3.6638589999999995,16.2,2017-02-04 00:00,15.6,2017-01-12 00:00,15.3,2017-01-14 00:00,14.2,2017-01-11 00:00,,,,,16.2,15.6,15.3,11.8,7.5,5.4,2.2,Pearl City,"860 4TH ST, PEARL CITY",Hawaii,Honolulu,Pearl City,"Urban Honolulu, HI",2017-05-04
15,7,7,88101,1,21.949599,-159.36624,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2017,Micrograms/cubic meter (LC),No Events,59,16,N,59,365,0,0,0.0,0.0,Certification not required,0,3.855932,2.868814,13.2,2017-01-12 00:00,9.3,2017-02-19 00:00,9.0,2017-01-14 00:00,8.6,2017-01-22 00:00,,,,,13.2,9.3,9.0,8.2,6.0,3.1,0.8,NIUMALU,"2342 HULEMALU ROAD, KAUAI",Hawaii,Kauai,,"Kapaa, HI",2017-05-04
15,9,6,88101,2,20.780997,-156.446373,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2017,Micrograms/cubic meter (LC),No Events,58,16,N,58,365,0,0,0.0,0.0,Certification not required,0,4.512069,4.647583,26.2,2017-01-21 00:00,15.8,2017-02-04 00:00,11.3,2017-01-22 00:00,11.2,2017-02-19 00:00,,,,,26.2,15.8,11.3,9.5,6.9,2.9,0.1,Kihei,KAIHOI ST AND KAIOLOHIA ST,Hawaii,Maui,Kihei,"Kahului-Wailuku-Lahaina, HI",2017-05-04
15,9,24,88101,1,20.902031,-156.370344,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2017,Micrograms/cubic meter (LC),No Events,59,16,N,59,365,0,0,0.0,0.0,Certification not required,0,4.883051,3.636224,14.2,2017-02-04 00:00,13.8,2017-01-14 00:00,13.6,2017-01-11 00:00,12.2,2017-01-09 00:00,,,,,14.2,13.8,13.6,10.9,6.7,4.3,0.9,PAIA,TMK 2-2-5-005-058,Hawaii,Maui,Paia,"Kahului-Wailuku-Lahaina, HI",2017-05-09
15,9,25,88101,1,20.869626999999998,-156.493626,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2017,Micrograms/cubic meter (LC),No Events,35,10,N,35,365,0,0,0.0,0.0,Certification not required,0,2.385714,3.1198740000000003,13.4,2017-02-04 00:00,8.3,2017-02-01 00:00,7.2,2017-02-20 00:00,6.7,2017-02-03 00:00,,,,,13.4,13.4,8.3,6.7,3.7,1.5,-0.8,KAHULUI,TMK 9-8-013:029,Hawaii,Maui,Kahului,"Kahului-Wailuku-Lahaina, HI",2017-05-04
16,5,20,88101,2,42.978248,-112.45581299999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,4,7,N,4,61,0,6,0.0,0.0,Certification not required,0,7.95,9.863230999999999,22.1,2017-01-01 00:00,7.3,2017-01-19 00:00,1.4,2017-02-18 00:00,1.0,2017-02-24 00:00,,,,,22.1,22.1,22.1,22.1,22.1,7.3,1.0,BALLARD ROAD,BALLARD RD,Idaho,Bannock,,"Pocatello, ID",2017-04-28
16,5,20,88101,3,42.978248,-112.45581299999999,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2017,Micrograms/cubic meter (LC),No Events,89,24,N,89,365,0,0,0.0,0.0,Certification not required,0,3.7932580000000002,2.418762,12.9,2017-02-15 00:00,12.1,2017-02-01 00:00,8.6,2017-02-14 00:00,8.2,2017-03-03 00:00,,,,,12.9,12.1,7.7,7.0,5.2,3.3,0.9,BALLARD ROAD,BALLARD RD,Idaho,Bannock,,"Pocatello, ID",2017-05-03
16,53,3,88101,1,42.68,-114.2525,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2017,Micrograms/cubic meter (LC),No Events,75,21,N,75,365,0,0,0.0,0.0,Certification not required,0,4.524,2.3125880000000003,15.8,2017-01-15 00:00,14.6,2017-01-16 00:00,10.4,2017-01-17 00:00,9.1,2017-01-18 00:00,,,,,15.8,14.6,9.1,5.7,5.0,4.1,2.5,Minidoka National Historic Site,Mnidoka National Historic Site,Idaho,Jerome,,"Twin Falls, ID",2017-05-24
17,19,6,88101,1,40.123886,-88.240553,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,BGI Models PQ200-VSCC or PQ200A-VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,26,21,N,26,122,0,4,0.0,0.0,Certification not required,0,8.446154,4.483858000000001,19.0,2017-02-21 00:00,18.2,2017-01-16 00:00,14.4,2017-01-01 00:00,12.9,2017-02-06 00:00,,,,,19.0,19.0,18.2,14.4,11.6,7.7,2.5,904 North Walnut,904 North Walnut,Illinois,Champaign,Champaign,"Champaign-Urbana, IL",2017-05-10
17,19,1001,88101,1,40.05278,-88.37250999999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,BGI Models PQ200-VSCC or PQ200A-VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,29,24,N,29,122,0,1,0.0,0.0,Certification not required,0,7.875862,4.083561,16.7,2017-01-16 00:00,16.2,2017-02-21 00:00,14.4,2017-02-06 00:00,12.5,2017-02-18 00:00,,,,,16.7,16.7,16.2,14.4,10.9,6.7,2.7,ISWS CLIMATE STATION,TWP RD 500 E.,Illinois,Champaign,,"Champaign-Urbana, IL",2017-05-10
17,19,1001,88101,3,40.05278,-88.37250999999999,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2017,Micrograms/cubic meter (LC),No Events,89,24,N,89,365,0,0,0.0,0.0,Certification not required,0,9.259551,4.2064,26.4,2017-01-15 00:00,21.9,2017-02-19 00:00,18.3,2017-03-24 00:00,18.0,2017-01-16 00:00,,,,,26.4,21.9,16.7,14.8,12.0,8.0,5.3,ISWS CLIMATE STATION,TWP RD 500 E.,Illinois,Champaign,,"Champaign-Urbana, IL",2017-05-10
17,31,1,88101,1,41.670992,-87.732457,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,Thermo Electron Model RAAS2.5-300 Sequential w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,15,25,N,15,61,0,0,0.0,0.0,Certification not required,0,9.273333000000001,5.314598,19.8,2017-02-06 00:00,17.2,2017-01-19 00:00,14.1,2017-01-01 00:00,13.5,2017-03-20 00:00,,,,,19.8,19.8,19.8,17.2,13.5,7.8,3.3,VILLAGE GARAGE,4500 W. 123RD ST.,Illinois,Cook,Alsip,"Chicago-Naperville-Elgin, IL-IN-WI",2017-05-10
17,31,22,88101,1,41.687165,-87.539315,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,Thermo Electron Model RAAS2.5-300 Sequential w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,29,22,N,27,122,0,3,0.0,0.0,Certification not required,0,8.362069,4.489306,21.3,2017-02-06 00:00,17.8,2017-01-19 00:00,14.0,2017-01-01 00:00,13.8,2017-03-17 00:00,,,,,21.3,21.3,17.8,14.0,12.6,6.9,4.2,WASHINGTON HS,3535 E. 114TH ST.,Illinois,Cook,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",2017-05-10
17,31,22,88101,9,41.687165,-87.539315,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,Thermo Electron Model RAAS2.5-300 Sequential w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,13,23,N,7,30,0,3,0.0,0.0,Certification not required,0,9.284614999999999,4.7770019999999995,20.6,2017-02-06 00:00,14.3,2017-01-01 00:00,13.3,2017-01-25 00:00,12.6,2017-03-20 00:00,,,,,20.6,20.6,20.6,20.6,14.3,12.6,7.8,WASHINGTON HS,3535 E. 114TH ST.,Illinois,Cook,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",2017-05-10
17,31,52,88101,1,41.965485,-87.749928,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,Thermo Electron Model RAAS2.5-300 Sequential w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,30,25,N,30,122,0,4,0.0,0.0,Certification not required,0,8.88,5.79818,23.9,2017-01-16 00:00,23.3,2017-01-19 00:00,16.6,2017-03-17 00:00,14.8,2017-02-18 00:00,,,,,23.9,23.9,23.3,16.6,12.9,7.2,3.6,MAYFAIR PUMP STATION,4850 WILSON AVE.,Illinois,Cook,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",2017-05-10
17,31,57,88101,1,41.912862,-87.722723,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,Thermo Electron Model RAAS2.5-300 Sequential w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,13,21,N,13,61,0,4,0.0,0.0,Certification not required,0,9.515385,5.415233,20.9,2017-01-19 00:00,14.7,2017-02-18 00:00,14.7,2017-03-20 00:00,13.0,2017-01-25 00:00,,,,,20.9,20.9,20.9,14.7,13.0,7.7,3.9,SPRINGFIELD PUMP STATION,1745 N. SPRINGFIELD,Illinois,Cook,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",2017-05-10
17,31,76,88101,1,41.7514,-87.713488,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,Thermo Electron Model RAAS2.5-300 Sequential w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,12,20,N,12,61,0,6,0.0,0.0,Certification not required,0,9.875,6.378675,23.0,2017-02-06 00:00,19.8,2017-01-19 00:00,12.5,2017-01-25 00:00,11.5,2017-02-18 00:00,,,,,23.0,23.0,23.0,19.8,12.5,9.7,3.2,COM ED MAINTENANCE BLDG,7801 LAWNDALE,Illinois,Cook,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",2017-05-10
17,31,1016,88101,1,41.80118,-87.832349,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),Events Inclucded,50,20,N,25,122,50,10,0.0,0.0,Certification not required,0,9.943999999999999,5.637086,23.8,2017-02-06 00:00,18.9,2017-01-19 00:00,15.7,2017-01-22 00:00,15.3,2017-03-17 00:00,,,,,23.8,23.8,18.9,15.7,13.6,8.7,3.2,VILLAGE HALL,50TH ST. AND GLENCOE,Illinois,Cook,McCook,"Chicago-Naperville-Elgin, IL-IN-WI",2017-05-10
17,31,1016,88101,1,41.80118,-87.832349,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),Concurred Events Excluded,50,20,N,25,122,50,10,0.0,0.0,Certification not required,0,9.943999999999999,5.637086,23.8,2017-02-06 00:00,18.9,2017-01-19 00:00,15.7,2017-01-22 00:00,15.3,2017-03-17 00:00,,,,,23.8,23.8,18.9,15.7,13.6,8.7,3.2,VILLAGE HALL,50TH ST. AND GLENCOE,Illinois,Cook,McCook,"Chicago-Naperville-Elgin, IL-IN-WI",2017-05-10
17,31,1016,88101,9,41.80118,-87.832349,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),Concurred Events Excluded,16,17,N,5,30,16,14,0.0,0.0,Certification not required,0,9.6875,6.692305999999999,23.5,2017-02-06 00:00,14.0,2017-03-20 00:00,11.9,2017-02-18 00:00,8.8,2017-03-26 00:00,,,,,23.5,23.5,23.5,23.5,14.0,11.9,6.5,VILLAGE HALL,50TH ST. AND GLENCOE,Illinois,Cook,McCook,"Chicago-Naperville-Elgin, IL-IN-WI",2017-05-10
17,31,1016,88101,9,41.80118,-87.832349,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),Events Inclucded,16,17,N,5,30,16,14,0.0,0.0,Certification not required,0,9.6875,6.692305999999999,23.5,2017-02-06 00:00,14.0,2017-03-20 00:00,11.9,2017-02-18 00:00,8.8,2017-03-26 00:00,,,,,23.5,23.5,23.5,23.5,14.0,11.9,6.5,VILLAGE HALL,50TH ST. AND GLENCOE,Illinois,Cook,McCook,"Chicago-Naperville-Elgin, IL-IN-WI",2017-05-10
17,31,3103,88101,1,41.965193,-87.876265,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,BGI Models PQ200-VSCC or PQ200A-VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,26,21,N,26,122,0,4,0.0,0.0,Certification not required,0,11.665385,6.037612,24.8,2017-02-06 00:00,23.8,2017-01-19 00:00,23.5,2017-01-16 00:00,17.1,2017-03-17 00:00,,,,,24.8,24.8,23.8,23.5,15.1,10.8,5.3,IEPA TRAILER,4743 MANNHEIM RD.,Illinois,Cook,Schiller Park,"Chicago-Naperville-Elgin, IL-IN-WI",2017-05-10
17,31,3301,88101,1,41.782765999999995,-87.80537700000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,Thermo Electron Model RAAS2.5-300 Sequential w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,25,20,N,25,122,0,9,0.0,0.0,Certification not required,0,9.952,6.287496,26.5,2017-01-16 00:00,22.2,2017-02-06 00:00,19.2,2017-01-19 00:00,15.9,2017-01-22 00:00,,,,,26.5,26.5,22.2,19.2,13.6,8.5,3.6,GRAVES ES,60TH ST. & 74TH AVE.,Illinois,Cook,Summit,"Chicago-Naperville-Elgin, IL-IN-WI",2017-05-10
17,31,4007,88101,3,42.060285,-87.863225,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2017,Micrograms/cubic meter (LC),No Events,90,25,N,90,365,0,0,1.0,1.0,Certification not required,0,10.702222,5.636896,35.8,2017-01-15 00:00,25.7,2017-01-16 00:00,23.3,2017-02-06 00:00,23.0,2017-01-19 00:00,,,,,35.8,25.7,22.9,17.5,13.6,9.0,5.5,REGIONAL OFFICE BUILDING,9511 W. HARRISON ST,Illinois,Cook,Des Plaines,"Chicago-Naperville-Elgin, IL-IN-WI",2017-05-10
17,31,4201,88101,1,42.139996000000004,-87.799227,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,22,18,N,22,122,0,8,0.0,0.0,Certification not required,0,8.563636,5.721684,23.7,2017-02-06 00:00,20.1,2017-01-19 00:00,17.0,2017-03-17 00:00,13.5,2017-01-01 00:00,,,,,23.7,23.7,20.1,17.0,10.9,7.2,3.4,NORTHBROOK WATER PLANT,750 DUNDEE ROAD,Illinois,Cook,Northbrook,"Chicago-Naperville-Elgin, IL-IN-WI",2017-05-10
17,31,4201,88101,3,42.139996000000004,-87.799227,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2017,Micrograms/cubic meter (LC),No Events,90,25,N,90,365,0,0,1.0,1.0,Certification not required,0,9.707778,5.800934,35.9,2017-01-15 00:00,26.7,2017-02-20 00:00,26.1,2017-02-06 00:00,23.7,2017-01-16 00:00,,,,,35.9,26.7,20.9,16.6,12.6,8.1,4.4,NORTHBROOK WATER PLANT,750 DUNDEE ROAD,Illinois,Cook,Northbrook,"Chicago-Naperville-Elgin, IL-IN-WI",2017-05-10
17,31,6005,88101,1,41.864426,-87.748902,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,Thermo Electron Model RAAS2.5-300 Sequential w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,14,23,N,14,61,0,1,0.0,0.0,Certification not required,0,10.035714,6.540831,23.6,2017-02-06 00:00,20.1,2017-01-19 00:00,16.4,2017-03-20 00:00,13.3,2017-02-18 00:00,,,,,23.6,23.6,23.6,20.1,13.3,7.5,4.3,LIBERTY SCHOOL,13TH ST. & 50TH AVE.,Illinois,Cook,Cicero,"Chicago-Naperville-Elgin, IL-IN-WI",2017-05-10
17,43,4002,88101,1,41.771071,-88.152534,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,Thermo Electron Model RAAS2.5-100 w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,27,22,N,27,122,0,3,0.0,0.0,Certification not required,0,8.396296000000001,5.478664,22.5,2017-01-28 00:00,20.2,2017-02-06 00:00,18.2,2017-01-16 00:00,13.9,2017-01-01 00:00,,,,,22.5,22.5,20.2,18.2,11.8,6.7,2.9,CITY HALL,400 S. EAGLE ST.,Illinois,DuPage,Naperville,"Chicago-Naperville-Elgin, IL-IN-WI",2017-05-10
17,65,2,88101,3,38.082155,-88.624943,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2017,Micrograms/cubic meter (LC),No Events,79,22,N,79,365,0,0,0.0,0.0,Certification not required,0,8.821519,3.015459,17.0,2017-02-19 00:00,16.9,2017-02-05 00:00,15.2,2017-02-04 00:00,15.1,2017-02-06 00:00,,,,,17.0,16.9,15.1,13.7,10.9,7.9,5.6,TEN MILE CREEK DNR OFFICE,STATE ROUTE 14,Illinois,Hamilton,,"Mount Vernon, IL",2017-05-10
17,83,1001,88101,3,39.110539,-90.32408000000001,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2017,Micrograms/cubic meter (LC),No Events,90,25,N,90,365,0,0,0.0,0.0,Certification not required,0,9.761111,4.159265,26.4,2017-01-15 00:00,20.5,2017-02-19 00:00,18.8,2017-02-11 00:00,18.0,2017-02-18 00:00,,,,,26.4,20.5,17.5,16.2,11.4,9.0,5.3,ILLINI JR HIGH,LIBERTY ST. & COUNTY RD.,Illinois,Jersey,Jerseyville,"St. Louis, MO-IL",2017-05-10
17,89,3,88101,1,42.050403,-88.280015,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,Thermo Electron Model RAAS2.5-100 w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,30,25,N,30,122,0,2,0.0,0.0,Certification not required,0,8.313333,5.339103,22.2,2017-01-16 00:00,22.0,2017-02-06 00:00,16.5,2017-01-20 00:00,12.9,2017-03-20 00:00,,,,,22.2,22.2,22.0,16.5,11.1,7.4,2.8,MCKINLEY SCHOOL,258 LOVELL ST.,Illinois,Kane,Elgin,"Chicago-Naperville-Elgin, IL-IN-WI",2017-05-10
17,89,7,88101,1,41.784717,-88.329374,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,Thermo Electron Model RAAS2.5-100 w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,27,22,N,27,122,0,3,0.0,0.0,Certification not required,0,8.540741,4.852458,22.1,2017-02-06 00:00,17.5,2017-01-19 00:00,13.8,2017-03-20 00:00,13.0,2017-03-17 00:00,,,,,22.1,22.1,17.5,13.8,12.3,7.5,3.3,KANE COUNTY HEALTH DEPT,1240 N. HIGHLAND AVE.,Illinois,Kane,Aurora,"Chicago-Naperville-Elgin, IL-IN-WI",2017-05-10
17,89,7,88101,9,41.784717,-88.329374,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,Thermo Electron Model RAAS2.5-100 w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,11,20,N,6,30,0,0,0.0,0.0,Certification not required,0,8.345455000000001,6.1003870000000004,21.7,2017-02-06 00:00,13.3,2017-03-20 00:00,12.3,2017-01-25 00:00,11.5,2017-02-18 00:00,,,,,21.7,21.7,21.7,21.7,13.3,12.3,6.9,KANE COUNTY HEALTH DEPT,1240 N. HIGHLAND AVE.,Illinois,Kane,Aurora,"Chicago-Naperville-Elgin, IL-IN-WI",2017-05-25
17,111,1,88101,1,42.221441999999996,-88.242207,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,Thermo Electron Model RAAS2.5-100 w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,15,25,N,15,61,0,1,0.0,0.0,Certification not required,0,8.4,5.649905,22.8,2017-02-06 00:00,17.1,2017-01-19 00:00,11.8,2017-03-20 00:00,10.6,2017-01-01 00:00,,,,,22.8,22.8,22.8,17.1,10.6,7.6,1.6,CARY GROVE HS,FIRST ST. & THREE OAKS RD.,Illinois,McHenry,Cary,"Chicago-Naperville-Elgin, IL-IN-WI",2017-05-10
17,113,2003,88101,3,40.518735,-88.99689599999999,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2017,Micrograms/cubic meter (LC),No Events,86,24,N,86,365,0,0,0.0,0.0,Certification not required,0,9.256977000000001,4.421353,27.9,2017-01-15 00:00,20.6,2017-02-19 00:00,18.6,2017-01-14 00:00,18.6,2017-02-22 00:00,,,,,27.9,20.6,18.5,15.9,10.7,8.7,5.0,ISU HARRIS PHYSICAL PLANT,MAIN & GREGORY,Illinois,McLean,Normal,"Bloomington, IL",2017-05-10
